,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1,0,0.035125,0.02516666667,0.0153,0.02041666667,0.05058333333,0.06975,0.05436666667,0.04439166667,0.03475,0.03958333333,0.05405833333,0.08058333333,0.05175,0.05579166667,0.08316666667,0.07875,0.07375,0.1011666667,0.1050583333,0.09908333333,0.08908333333,0.08225,0.07183333333,0.1220833333,0.1415833333,0.12345,0.1176666667,0.1079166667,0.09158333333,0.06208333333
2,0.035125,0,0.009958333333,0.019825,0.02954166667,0.01545833333,0.034625,0.01924166667,0.02906666667,0.03870833333,0.04870833333,0.06318333333,0.04545833333,0.05670833333,0.06491666667,0.09229166667,0.087875,0.082875,0.1102916667,0.06993333333,0.06395833333,0.05395833333,0.06620833333,0.076625,0.1312083333,0.1507083333,0.088325,0.08254166667,0.07279166667,0.081875,0.04504166667
3,0.02516666667,0.009958333333,0,0.009866666667,0.01958333333,0.02541666667,0.04458333333,0.0292,0.019225,0.02875,0.03875,0.053225,0.05541666667,0.04675,0.05495833333,0.08233333333,0.07791666667,0.07291666667,0.1003333333,0.07989166667,0.07391666667,0.06391666667,0.05708333333,0.06666666667,0.12125,0.14075,0.09828333333,0.0925,0.08275,0.07191666667,0.03691666667
4,0.0153,0.019825,0.009866666667,0,0.009716666667,0.03528333333,0.05445,0.03906666667,0.02909166667,0.01945,0.02888333333,0.04335833333,0.06528333333,0.03688333333,0.04509166667,0.07246666667,0.06805,0.06305,0.09046666667,0.08975833333,0.08378333333,0.07378333333,0.06695,0.0568,0.1113833333,0.1308833333,0.10815,0.1023666667,0.09261666667,0.07628333333,0.04678333333
5,0.02041666667,0.02954166667,0.01958333333,0.009716666667,0,0.045,0.06416666667,0.04878333333,0.03880833333,0.02916666667,0.01916666667,0.03364166667,0.075,0.04616666667,0.035375,0.06275,0.05833333333,0.05333333333,0.08075,0.099475,0.0935,0.0835,0.07666666667,0.06625,0.1016666667,0.1211666667,0.1178666667,0.1120833333,0.1023333333,0.086,0.0565
6,0.05058333333,0.01545833333,0.02541666667,0.03528333333,0.045,0,0.01916666667,0.02455,0.034525,0.04416666667,0.05416666667,0.06864166667,0.03333333333,0.06216666667,0.070375,0.09775,0.09333333333,0.08833333333,0.11575,0.054475,0.04933333333,0.05933333333,0.07166666667,0.08208333333,0.1366666667,0.1561666667,0.07286666667,0.06791666667,0.07766666667,0.08733333333,0.0505
7,0.06975,0.034625,0.04458333333,0.05445,0.06416666667,0.01916666667,0,0.01538333333,0.02535833333,0.035,0.045,0.059475,0.02416666667,0.053,0.06120833333,0.08858333333,0.08416666667,0.07916666667,0.1065833333,0.03530833333,0.04016666667,0.05016666667,0.0625,0.07291666667,0.1275,0.147,0.0537,0.05875,0.0685,0.07816666667,0.04133333333
8,0.05436666667,0.01924166667,0.0292,0.03906666667,0.04878333333,0.02455,0.01538333333,0,0.009975,0.01961666667,0.02961666667,0.04409166667,0.02621666667,0.03761666667,0.045825,0.0732,0.06878333333,0.06378333333,0.0912,0.05069166667,0.04471666667,0.03478333333,0.04711666667,0.05753333333,0.1121166667,0.1316166667,0.06908333333,0.0633,0.05355,0.06278333333,0.02595
9,0.04439166667,0.02906666667,0.019225,0.02909166667,0.03880833333,0.034525,0.02535833333,0.009975,0,0.009641666667,0.01964166667,0.03411666667,0.03619166667,0.02764166667,0.03585,0.063225,0.05880833333,0.05380833333,0.081225,0.06066666667,0.05469166667,0.04469166667,0.03785833333,0.04755833333,0.1021416667,0.1216416667,0.07905833333,0.073275,0.063525,0.05280833333,0.01769166667
10,0.03475,0.03870833333,0.02875,0.01945,0.02916666667,0.04416666667,0.035,0.01961666667,0.009641666667,0,0.01,0.024475,0.04583333333,0.018,0.02620833333,0.05358333333,0.04916666667,0.04416666667,0.07158333333,0.07030833333,0.06433333333,0.05433333333,0.0475,0.03791666667,0.0925,0.112,0.0887,0.08291666667,0.07316666667,0.05683333333,0.02733333333
11,0.03958333333,0.04870833333,0.03875,0.02888333333,0.01916666667,0.05416666667,0.045,0.02961666667,0.01964166667,0.01,0,0.014475,0.05583333333,0.027,0.01620833333,0.04358333333,0.03916666667,0.03416666667,0.06158333333,0.08030833333,0.07433333333,0.06433333333,0.0575,0.04708333333,0.0825,0.102,0.0987,0.09291666667,0.08316666667,0.06683333333,0.03733333333
12,0.05405833333,0.06318333333,0.053225,0.04335833333,0.03364166667,0.06864166667,0.059475,0.04409166667,0.03411666667,0.024475,0.014475,0,0.05530833333,0.026475,0.01251666667,0.02910833333,0.02469166667,0.03364166667,0.04710833333,0.07978333333,0.07380833333,0.06380833333,0.056975,0.04655833333,0.068025,0.087525,0.098175,0.09239166667,0.08264166667,0.06630833333,0.03680833333
13,0.08058333333,0.04545833333,0.05541666667,0.06528333333,0.075,0.03333333333,0.02416666667,0.02621666667,0.03619166667,0.04583333333,0.05583333333,0.05530833333,0,0.02883333333,0.04279166667,0.06441666667,0.06,0.055,0.08241666667,0.024475,0.0185,0.026,0.03833333333,0.04875,0.1033333333,0.1228333333,0.04286666667,0.03708333333,0.04433333333,0.054,0.0185
14,0.05175,0.05670833333,0.04675,0.03688333333,0.04616666667,0.06216666667,0.053,0.03761666667,0.02764166667,0.018,0.027,0.026475,0.02883333333,0,0.01395833333,0.03558333333,0.03116666667,0.02616666667,0.05358333333,0.05330833333,0.04733333333,0.03733333333,0.0305,0.02008333333,0.0745,0.094,0.0717,0.06591666667,0.05616666667,0.03983333333,0.01166666667
15,0.05579166667,0.06491666667,0.05495833333,0.04509166667,0.035375,0.070375,0.06120833333,0.045825,0.03585,0.02620833333,0.01620833333,0.01251666667,0.04279166667,0.01395833333,0,0.027375,0.02295833333,0.021125,0.045375,0.06726666667,0.06129166667,0.05129166667,0.04445833333,0.03404166667,0.06629166667,0.08579166667,0.08565833333,0.079875,0.070125,0.05379166667,0.02429166667
16,0.08316666667,0.09229166667,0.08233333333,0.07246666667,0.06275,0.09775,0.08858333333,0.0732,0.063225,0.05358333333,0.04358333333,0.02910833333,0.06441666667,0.03558333333,0.027375,0,0.01558333333,0.03058333333,0.018,0.076725,0.07075,0.06075,0.05391666667,0.0435,0.03891666667,0.05841666667,0.09511666667,0.08933333333,0.07958333333,0.06325,0.04725
17,0.07875,0.087875,0.07791666667,0.06805,0.05833333333,0.09333333333,0.08416666667,0.06878333333,0.05880833333,0.04916666667,0.03916666667,0.02469166667,0.06,0.03116666667,0.02295833333,0.01558333333,0,0.015,0.02241666667,0.06114166667,0.05516666667,0.04516666667,0.03833333333,0.02791666667,0.04333333333,0.06283333333,0.07953333333,0.07375,0.064,0.04766666667,0.04283333333
18,0.07375,0.082875,0.07291666667,0.06305,0.05333333333,0.08833333333,0.07916666667,0.06378333333,0.05380833333,0.04416666667,0.03416666667,0.03364166667,0.055,0.02616666667,0.021125,0.03058333333,0.015,0,0.03175,0.04614166667,0.04016666667,0.03016666667,0.02333333333,0.01291666667,0.04833333333,0.06783333333,0.06453333333,0.05875,0.049,0.03266666667,0.03783333333
19,0.1011666667,0.1102916667,0.1003333333,0.09046666667,0.08075,0.11575,0.1065833333,0.0912,0.081225,0.07158333333,0.06158333333,0.04710833333,0.08241666667,0.05358333333,0.045375,0.018,0.02241666667,0.03175,0,0.07789166667,0.07191666667,0.06191666667,0.05508333333,0.04466666667,0.02091666667,0.04041666667,0.09628333333,0.0905,0.08075,0.06441666667,0.06525
20,0.1050583333,0.06993333333,0.07989166667,0.08975833333,0.099475,0.054475,0.03530833333,0.05069166667,0.06066666667,0.07030833333,0.08030833333,0.07978333333,0.024475,0.05330833333,0.06726666667,0.076725,0.06114166667,0.04614166667,0.07789166667,0,0.005975,0.015975,0.027925,0.03834166667,0.092925,0.112425,0.01839166667,0.024175,0.033925,0.04359166667,0.042975
21,0.09908333333,0.06395833333,0.07391666667,0.08378333333,0.0935,0.04933333333,0.04016666667,0.04471666667,0.05469166667,0.06433333333,0.07433333333,0.07380833333,0.0185,0.04733333333,0.06129166667,0.07075,0.05516666667,0.04016666667,0.07191666667,0.005975,0,0.01,0.02233333333,0.03275,0.08733333333,0.1068333333,0.02436666667,0.01858333333,0.02833333333,0.038,0.037
22,0.08908333333,0.05395833333,0.06391666667,0.07378333333,0.0835,0.05933333333,0.05016666667,0.03478333333,0.04469166667,0.05433333333,0.06433333333,0.06380833333,0.026,0.03733333333,0.05129166667,0.06075,0.04516666667,0.03016666667,0.06191666667,0.015975,0.01,0,0.01233333333,0.02275,0.07733333333,0.09683333333,0.03436666667,0.02858333333,0.01883333333,0.028,0.027
23,0.08225,0.06620833333,0.05708333333,0.06695,0.07666666667,0.07166666667,0.0625,0.04711666667,0.03785833333,0.0475,0.0575,0.056975,0.03833333333,0.0305,0.04445833333,0.05391666667,0.03833333333,0.02333333333,0.05508333333,0.027925,0.02233333333,0.01233333333,0,0.01041666667,0.065,0.0845,0.0412,0.03541666667,0.02566666667,0.01566666667,0.02116666667
24,0.07183333333,0.076625,0.06666666667,0.0568,0.06625,0.08208333333,0.07291666667,0.05753333333,0.04755833333,0.03791666667,0.04708333333,0.04655833333,0.04875,0.02008333333,0.03404166667,0.0435,0.02791666667,0.01291666667,0.04466666667,0.03834166667,0.03275,0.02275,0.01041666667,0,0.05458333333,0.07408333333,0.05161666667,0.04583333333,0.03608333333,0.01975,0.03158333333
25,0.1220833333,0.1312083333,0.12125,0.1113833333,0.1016666667,0.1366666667,0.1275,0.1121166667,0.1021416667,0.0925,0.0825,0.068025,0.1033333333,0.0745,0.06629166667,0.03891666667,0.04333333333,0.04833333333,0.02091666667,0.092925,0.08733333333,0.07733333333,0.065,0.05458333333,0,0.0195,0.0962,0.09041666667,0.08066666667,0.06433333333,0.08616666667
26,0.1415833333,0.1507083333,0.14075,0.1308833333,0.1211666667,0.1561666667,0.147,0.1316166667,0.1216416667,0.112,0.102,0.087525,0.1228333333,0.094,0.08579166667,0.05841666667,0.06283333333,0.06783333333,0.04041666667,0.112425,0.1068333333,0.09683333333,0.0845,0.07408333333,0.0195,0,0.09686666667,0.09108333333,0.08133333333,0.06883333333,0.1056666667
27,0.12345,0.088325,0.09828333333,0.10815,0.1178666667,0.07286666667,0.0537,0.06908333333,0.07905833333,0.0887,0.0987,0.098175,0.04286666667,0.0717,0.08565833333,0.09511666667,0.07953333333,0.06453333333,0.09628333333,0.01839166667,0.02436666667,0.03436666667,0.0412,0.05161666667,0.0962,0.09686666667,0,0.005783333333,0.01553333333,0.03186666667,0.06136666667
28,0.1176666667,0.08254166667,0.0925,0.1023666667,0.1120833333,0.06791666667,0.05875,0.0633,0.073275,0.08291666667,0.09291666667,0.09239166667,0.03708333333,0.06591666667,0.079875,0.08933333333,0.07375,0.05875,0.0905,0.024175,0.01858333333,0.02858333333,0.03541666667,0.04583333333,0.09041666667,0.09108333333,0.005783333333,0,0.00975,0.02608333333,0.05558333333
29,0.1079166667,0.07279166667,0.08275,0.09261666667,0.1023333333,0.07766666667,0.0685,0.05355,0.063525,0.07316666667,0.08316666667,0.08264166667,0.04433333333,0.05616666667,0.070125,0.07958333333,0.064,0.049,0.08075,0.033925,0.02833333333,0.01883333333,0.02566666667,0.03608333333,0.08066666667,0.08133333333,0.01553333333,0.00975,0,0.01633333333,0.04583333333
30,0.09158333333,0.081875,0.07191666667,0.07628333333,0.086,0.08733333333,0.07816666667,0.06278333333,0.05280833333,0.05683333333,0.06683333333,0.06630833333,0.054,0.03983333333,0.05379166667,0.06325,0.04766666667,0.03266666667,0.06441666667,0.04359166667,0.038,0.028,0.01566666667,0.01975,0.06433333333,0.06883333333,0.03186666667,0.02608333333,0.01633333333,0,0.03683333333
31,0.06208333333,0.04504166667,0.03691666667,0.04678333333,0.0565,0.0505,0.04133333333,0.02595,0.01769166667,0.02733333333,0.03733333333,0.03680833333,0.0185,0.01166666667,0.02429166667,0.04725,0.04283333333,0.03783333333,0.06525,0.042975,0.037,0.027,0.02116666667,0.03158333333,0.08616666667,0.1056666667,0.06136666667,0.05558333333,0.04583333333,0.03683333333,0